group,cluster_id,image,label_count,cluster_has_positive,cluster_size,representative,positive_representative,score_to_representative
stage0,stage0_000783,images/0720_11/05050_1784523297983496_0.jpg,1,1,2,images/0720_11/05049_1784523297983495_0.jpg,images/0720_11/05049_1784523297983495_0.jpg,0.9996963739395142
stage0,stage0_000784,images/0720_5/02151_1784242440425016_0.jpg,0,0,2,images/0720_5/02151_1784242440425016_0.jpg,images/0720_5/02151_1784242440425016_0.jpg,1.0
stage0,stage0_000784,images/0720_5/02152_1784242440467017_0.jpg,0,0,2,images/0720_5/02151_1784242440425016_0.jpg,images/0720_5/02151_1784242440425016_0.jpg,0.9996119737625122
stage0,stage0_000785,images/0720_5/02334_1784277099282555_0.jpg,3,1,2,images/0720_5/02334_1784277099282555_0.jpg,images/0720_5/02334_1784277099282555_0.jpg,1.0
stage0,stage0_000785,images/0720_5/02335_1784277099360556_0.jpg,3,1,2,images/0720_5/02334_1784277099282555_0.jpg,images/0720_5/02334_1784277099282555_0.jpg,0.9995702505111694
stage0,stage0_000786,images/0720_10/04965_1784523066124455_0.jpg,0,0,2,images/0720_10/04965_1784523066124455_0.jpg,images/0720_10/04965_1784523066124455_0.jpg,1.0
stage0,stage0_000786,images/0720_10/04966_1784523066259456_0.jpg,0,0,2,images/0720_10/04965_1784523066124455_0.jpg,images/0720_10/04965_1784523066124455_0.jpg,0.9995128512382507
stage0,stage0_000787,images/0720_10/04986_1784523207208477_0.jpg,0,0,2,images/0720_10/04986_1784523207208477_0.jpg,images/0720_10/04986_1784523207208477_0.jpg,1.0
stage0,stage0_000787,images/0720_10/04987_1784523207446478_0.jpg,0,0,2,images/0720_10/04986_1784523207208477_0.jpg,images/0720_10/04986_1784523207208477_0.jpg,0.9993447661399841
stage0,stage0_000788,images/0720_6/02677_1784392279854337_0.jpg,0,0,2,images/0720_6/02677_1784392279854337_0.jpg,images/0720_6/02677_1784392279854337_0.jpg,1.0
stage0,stage0_000788,images/0720_6/02678_1784392279999338_0.jpg,0,0,2,images/0720_6/02677_1784392279854337_0.jpg,images/0720_6/02677_1784392279854337_0.jpg,0.9992814064025879
stage0,stage0_000789,images/0720_10/04525_1784522108568281_0.jpg,0,0,2,images/0720_10/04525_1784522108568281_0.jpg,images/0720_10/04525_1784522108568281_0.jpg,1.0
stage0,stage0_000789,images/0720_10/04526_1784522108882282_0.jpg,0,0,2,images/0720_10/04525_1784522108568281_0.jpg,images/0720_10/04525_1784522108568281_0.jpg,0.9992419481277466
stage0,stage0_000790,images/0720_11/05058_1784523313039497_0.jpg,1,1,2,images/0720_11/05058_1784523313039497_0.jpg,images/0720_11/05058_1784523313039497_0.jpg,1.0
stage0,stage0_000790,images/0720_11/05059_1784523313181498_0.jpg,1,1,2,images/0720_11/05058_1784523313039497_0.jpg,images/0720_11/05058_1784523313039497_0.jpg,0.99921715259552
stage0,stage0_000791,images/0720_10/04511_1784522078463275_0.jpg,0,0,2,images/0720_10/04511_1784522078463275_0.jpg,images/0720_10/04511_1784522078463275_0.jpg,1.0
stage0,stage0_000791,images/0720_10/04512_1784522078639276_0.jpg,0,0,2,images/0720_10/04511_1784522078463275_0.jpg,images/0720_10/04511_1784522078463275_0.jpg,0.9992073774337769
stage0,stage0_000792,images/0720_11/05342_1784523867810861_0.jpg,1,1,2,images/0720_11/05342_1784523867810861_0.jpg,images/0720_11/05342_1784523867810861_0.jpg,1.0
stage0,stage0_000792,images/0720_11/05343_1784523867931862_0.jpg,1,1,2,images/0720_11/05342_1784523867810861_0.jpg,images/0720_11/05342_1784523867810861_0.jpg,0.9990717768669128
stage0,stage0_000793,images/0720_10/04554_1784522168913293_0.jpg,0,0,2,images/0720_10/04554_1784522168913293_0.jpg,images/0720_10/04554_1784522168913293_0.jpg,1.0
stage0,stage0_000793,images/0720_10/04555_1784522169212294_0.jpg,0,0,2,images/0720_10/04554_1784522168913293_0.jpg,images/0720_10/04554_1784522168913293_0.jpg,0.998969316482544
stage0,stage0_000794,images/0720_10/04546_1784522153867290_0.jpg,1,1,2,images/0720_10/04546_1784522153867290_0.jpg,images/0720_10/04546_1784522153867290_0.jpg,1.0
stage0,stage0_000794,images/0720_10/04547_1784522154018291_0.jpg,1,1,2,images/0720_10/04546_1784522153867290_0.jpg,images/0720_10/04546_1784522153867290_0.jpg,0.9989514350891113
stage0,stage0_000795,images/0720_5/02415_1784301394178155_0.jpg,1,1,2,images/0720_5/02415_1784301394178155_0.jpg,images/0720_5/02415_1784301394178155_0.jpg,1.0
stage0,stage0_000795,images/0720_5/02416_1784301394337156_0.jpg,1,1,2,images/0720_5/02415_1784301394178155_0.jpg,images/0720_5/02415_1784301394178155_0.jpg,0.9988803267478943
stage0,stage0_000796,images/0720_10/04568_1784522199157299_0.jpg,0,0,2,images/0720_10/04568_1784522199157299_0.jpg,images/0720_10/04568_1784522199157299_0.jpg,1.0
stage0,stage0_000796,images/0720_10/04569_1784522199309300_0.jpg,0,0,2,images/0720_10/04568_1784522199157299_0.jpg,images/0720_10/04568_1784522199157299_0.jpg,0.9987420439720154
stage0,stage0_000797,images/0720_7/03175_1784451864298831_0.jpg,1,1,2,images/0720_7/03175_1784451864298831_0.jpg,images/0720_7/03175_1784451864298831_0.jpg,1.0
stage0,stage0_000797,images/0720_7/03176_1784451864371832_0.jpg,1,1,2,images/0720_7/03175_1784451864298831_0.jpg,images/0720_7/03175_1784451864298831_0.jpg,0.9986274838447571
stage0,stage0_000798,images/0720_8/03886_1784513410317150_0.jpg,2,1,2,images/0720_8/03886_1784513410317150_0.jpg,images/0720_8/03886_1784513410317150_0.jpg,1.0
stage0,stage0_000798,images/0720_8/03887_1784513410340151_0.jpg,2,1,2,images/0720_8/03886_1784513410317150_0.jpg,images/0720_8/03886_1784513410317150_0.jpg,0.9985387921333313
stage0,stage0_000799,images/0720_9/04307_1784521452691191_0.jpg,0,0,2,images/0720_9/04307_1784521452691191_0.jpg,images/0720_9/04307_1784521452691191_0.jpg,1.0
stage0,stage0_000799,images/0720_9/04308_1784521452734192_0.jpg,0,0,2,images/0720_9/04307_1784521452691191_0.jpg,images/0720_9/04307_1784521452691191_0.jpg,0.9985190629959106
stage0,stage0_000800,images/0720_10/04992_1784523217536690_0.jpg,0,0,2,images/0720_10/04992_1784523217536690_0.jpg,images/0720_10/04992_1784523217536690_0.jpg,1.0
stage0,stage0_000800,images/0720_10/04993_1784523217653691_0.jpg,0,0,2,images/0720_10/04992_1784523217536690_0.jpg,images/0720_10/04992_1784523217536690_0.jpg,0.9984642863273621
stage0,stage0_000801,images/0720_10/04561_1784522184115296_0.jpg,0,0,2,images/0720_10/04561_1784522184115296_0.jpg,images/0720_10/04561_1784522184115296_0.jpg,1.0
stage0,stage0_000801,images/0720_10/04562_1784522184267297_0.jpg,0,0,2,images/0720_10/04561_1784522184115296_0.jpg,images/0720_10/04561_1784522184115296_0.jpg,0.9982187151908875
stage0,stage0_000802,images/0720_11/05097_1784523368336729_0.jpg,2,1,2,images/0720_11/05097_1784523368336729_0.jpg,images/0720_11/05097_1784523368336729_0.jpg,1.0
stage0,stage0_000802,images/0720_11/05098_1784523368575730_0.jpg,2,1,2,images/0720_11/05097_1784523368336729_0.jpg,images/0720_11/05097_1784523368336729_0.jpg,0.998102068901062
stage0,stage0_000803,images/0720_10/04539_1784522138771287_0.jpg,1,1,2,images/0720_10/04539_1784522138771287_0.jpg,images/0720_10/04539_1784522138771287_0.jpg,1.0
stage0,stage0_000803,images/0720_10/04540_1784522138966288_0.jpg,1,1,2,images/0720_10/04539_1784522138771287_0.jpg,images/0720_10/04539_1784522138771287_0.jpg,0.9977397918701172
stage0,stage0_000804,images/0720_9/04106_1784519347708590_0.jpg,1,1,2,images/0720_9/04106_1784519347708590_0.jpg,images/0720_9/04106_1784519347708590_0.jpg,1.0
stage0,stage0_000804,images/0720_9/04107_1784519407890591_0.jpg,1,1,2,images/0720_9/04106_1784519347708590_0.jpg,images/0720_9/04106_1784519347708590_0.jpg,0.9973978996276855
stage0,stage0_000805,images/0720_5/02346_1784277204744576_0.jpg,3,1,2,images/0720_5/02346_1784277204744576_0.jpg,images/0720_5/02346_1784277204744576_0.jpg,1.0
stage0,stage0_000805,images/0720_5/02347_1784277205086577_0.jpg,3,1,2,images/0720_5/02346_1784277204744576_0.jpg,images/0720_5/02346_1784277204744576_0.jpg,0.9973152875900269
stage0,stage0_000806,images/0720_5/02032_1784169841566051_0.jpg,1,1,2,images/0720_5/02032_1784169841566051_0.jpg,images/0720_5/02032_1784169841566051_0.jpg,1.0
stage0,stage0_000806,images/0720_5/02033_1784169842183053_0.jpg,1,1,2,images/0720_5/02032_1784169841566051_0.jpg,images/0720_5/02032_1784169841566051_0.jpg,0.9967858791351318
stage0,stage0_000807,images/0720_11/05001_1784523232329693_0.jpg,0,0,2,images/0720_11/05001_1784523232329693_0.jpg,images/0720_11/05001_1784523232329693_0.jpg,1.0
stage0,stage0_000807,images/0720_11/05002_1784523232730694_0.jpg,0,0,2,images/0720_11/05001_1784523232329693_0.jpg,images/0720_11/05001_1784523232329693_0.jpg,0.9964542388916016
stage0,stage0_000808,images/0720_10/04969_1784523066472650_0.jpg,0,0,2,images/0720_10/04969_1784523066472650_0.jpg,images/0720_10/04969_1784523066472650_0.jpg,1.0
stage0,stage0_000808,images/0720_10/04970_1784523066751651_0.jpg,0,0,2,images/0720_10/04969_1784523066472650_0.jpg,images/0720_10/04969_1784523066472650_0.jpg,0.9964054822921753
stage0,stage0_000809,images/0720_10/04641_1784522350530329_0.jpg,0,0,2,images/0720_10/04641_1784522350530329_0.jpg,images/0720_10/04641_1784522350530329_0.jpg,1.0
stage0,stage0_000809,images/0720_10/04642_1784522350991330_0.jpg,0,0,2,images/0720_10/04641_1784522350530329_0.jpg,images/0720_10/04641_1784522350530329_0.jpg,0.9960439801216125
stage0,stage0_000810,images/0720_11/05313_1784523807327845_0.jpg,1,1,2,images/0720_11/05313_1784523807327845_0.jpg,images/0720_11/05313_1784523807327845_0.jpg,1.0
stage0,stage0_000810,images/0720_11/05314_1784523807750846_0.jpg,1,1,2,images/0720_11/05313_1784523807327845_0.jpg,images/0720_11/05313_1784523807327845_0.jpg,0.9955878257751465
stage0,stage0_000811,images/0720_8/03976_1784515492852102_0.jpg,0,0,2,images/0720_8/03976_1784515492852102_0.jpg,images/0720_8/03976_1784515492852102_0.jpg,1.0
stage0,stage0_000811,images/0720_8/03977_1784515496029103_0.jpg,0,0,2,images/0720_8/03976_1784515492852102_0.jpg,images/0720_8/03976_1784515492852102_0.jpg,0.9953219890594482
stage0,stage0_000812,images/0720_5/02181_1784250215627697_0.jpg,1,1,2,images/0720_5/02181_1784250215627697_0.jpg,images/0720_5/02181_1784250215627697_0.jpg,1.0
stage0,stage0_000812,images/0720_5/02182_1784250215796698_0.jpg,1,1,2,images/0720_5/02181_1784250215627697_0.jpg,images/0720_5/02181_1784250215627697_0.jpg,0.9946024417877197
stage0,stage0_000813,images/0720_6/02951_1784444304156579_0.jpg,1,1,2,images/0720_6/02951_1784444304156579_0.jpg,images/0720_6/02951_1784444304156579_0.jpg,1.0
stage0,stage0_000813,images/0720_6/02952_1784444304510580_0.jpg,1,1,2,images/0720_6/02951_1784444304156579_0.jpg,images/0720_6/02951_1784444304156579_0.jpg,0.9944238066673279
stage0,stage0_000814,images/0720_11/05297_1784523776511836_0.jpg,0,0,2,images/0720_11/05297_1784523776511836_0.jpg,images/0720_11/05297_1784523776511836_0.jpg,1.0
stage0,stage0_000814,images/0720_11/05298_1784523777085837_0.jpg,0,0,2,images/0720_11/05297_1784523776511836_0.jpg,images/0720_11/05297_1784523776511836_0.jpg,0.99421626329422
stage0,stage0_000815,images/0720_1/00319_1780989119121242_0.jpg,0,0,2,images/0720_1/00319_1780989119121242_0.jpg,images/0720_1/00319_1780989119121242_0.jpg,1.0
stage0,stage0_000815,images/0720_1/00320_1780989129207243_0.jpg,0,0,2,images/0720_1/00319_1780989119121242_0.jpg,images/0720_1/00319_1780989119121242_0.jpg,0.9938617944717407
stage0,stage0_000816,images/0720_6/02576_1784358875955136_0.jpg,0,0,2,images/0720_6/02576_1784358875955136_0.jpg,images/0720_6/02576_1784358875955136_0.jpg,1.0
stage0,stage0_000816,images/0720_6/02577_1784358891175139_0.jpg,0,0,2,images/0720_6/02576_1784358875955136_0.jpg,images/0720_6/02576_1784358875955136_0.jpg,0.9937584400177002
stage0,stage0_000817,images/0720_6/02783_1784438070434129_0.jpg,1,1,2,images/0720_6/02783_1784438070434129_0.jpg,images/0720_6/02783_1784438070434129_0.jpg,1.0
stage0,stage0_000817,images/0720_6/02784_1784438070729130_0.jpg,1,1,2,images/0720_6/02783_1784438070434129_0.jpg,images/0720_6/02783_1784438070434129_0.jpg,0.9936184883117676
stage0,stage0_000818,images/0720_1/00492_1781939355674000_0.jpg,0,0,2,images/0720_1/00492_1781939355674000_0.jpg,images/0720_1/00492_1781939355674000_0.jpg,1.0
stage0,stage0_000818,images/0720_1/00493_1781939355674000_1.jpg,0,0,2,images/0720_1/00492_1781939355674000_0.jpg,images/0720_1/00492_1781939355674000_0.jpg,0.9935353994369507
stage0,stage0_000819,images/0720_11/05076_1784523338249721_0.jpg,3,1,2,images/0720_11/05076_1784523338249721_0.jpg,images/0720_11/05076_1784523338249721_0.jpg,1.0
stage0,stage0_000819,images/0720_11/05077_1784523338336722_0.jpg,4,1,2,images/0720_11/05076_1784523338249721_0.jpg,images/0720_11/05076_1784523338249721_0.jpg,0.9934017062187195
stage0,stage0_000820,images/0720_7/03494_1784500652233908_0.jpg,0,0,2,images/0720_7/03494_1784500652233908_0.jpg,images/0720_7/03494_1784500652233908_0.jpg,1.0
stage0,stage0_000820,images/0720_7/03495_1784500667431912_0.jpg,0,0,2,images/0720_7/03494_1784500652233908_0.jpg,images/0720_7/03494_1784500652233908_0.jpg,0.993153989315033
stage0,stage0_000821,images/0720_6/02726_1784430075675640_0.jpg,1,1,2,images/0720_6/02726_1784430075675640_0.jpg,images/0720_6/02726_1784430075675640_0.jpg,1.0
stage0,stage0_000821,images/0720_6/02727_1784430075932642_0.jpg,1,1,2,images/0720_6/02726_1784430075675640_0.jpg,images/0720_6/02726_1784430075675640_0.jpg,0.993136465549469
stage0,stage0_000822,images/0720_6/02530_1784354653121312_0.jpg,1,1,2,images/0720_6/02530_1784354653121312_0.jpg,images/0720_6/02530_1784354653121312_0.jpg,1.0
stage0,stage0_000822,images/0720_6/02531_1784354668179315_0.jpg,1,1,2,images/0720_6/02530_1784354653121312_0.jpg,images/0720_6/02530_1784354653121312_0.jpg,0.9929859638214111
stage0,stage0_000823,images/0720_6/02881_1784441809106846_0.jpg,2,1,2,images/0720_6/02881_1784441809106846_0.jpg,images/0720_6/02881_1784441809106846_0.jpg,1.0
stage0,stage0_000823,images/0720_6/02882_1784441809262847_0.jpg,2,1,2,images/0720_6/02881_1784441809106846_0.jpg,images/0720_6/02881_1784441809106846_0.jpg,0.9928128123283386
stage0,stage0_000824,images/0720_7/03033_1784447081475877_0.jpg,1,1,2,images/0720_7/03033_1784447081475877_0.jpg,images/0720_7/03033_1784447081475877_0.jpg,1.0
stage0,stage0_000824,images/0720_7/03034_1784447081630878_0.jpg,1,1,2,images/0720_7/03033_1784447081475877_0.jpg,images/0720_7/03033_1784447081475877_0.jpg,0.9926785826683044
stage0,stage0_000825,images/0720_10/04976_1784523081308459_0.jpg,0,0,2,images/0720_10/04976_1784523081308459_0.jpg,images/0720_10/04976_1784523081308459_0.jpg,1.0
stage0,stage0_000825,images/0720_10/04977_1784523192401475_0.jpg,0,0,2,images/0720_10/04976_1784523081308459_0.jpg,images/0720_10/04976_1784523081308459_0.jpg,0.9925830960273743
stage0,stage0_000826,images/0720_7/03448_1784498192456063_0.jpg,0,0,2,images/0720_7/03448_1784498192456063_0.jpg,images/0720_7/03448_1784498192456063_0.jpg,1.0
stage0,stage0_000826,images/0720_7/03449_1784498207455064_0.jpg,0,0,2,images/0720_7/03448_1784498192456063_0.jpg,images/0720_7/03448_1784498192456063_0.jpg,0.9925737380981445
stage0,stage0_000827,images/0720_8/03615_1784504726101880_0.jpg,2,1,2,images/0720_8/03615_1784504726101880_0.jpg,images/0720_8/03615_1784504726101880_0.jpg,1.0
stage0,stage0_000827,images/0720_8/03616_1784504741150884_0.jpg,0,1,2,images/0720_8/03615_1784504726101880_0.jpg,images/0720_8/03615_1784504726101880_0.jpg,0.9922666549682617
stage0,stage0_000828,images/0720_9/04049_1784517951440550_0.jpg,0,0,2,images/0720_9/04049_1784517951440550_0.jpg,images/0720_9/04049_1784517951440550_0.jpg,1.0
stage0,stage0_000828,images/0720_9/04050_1784517981335555_0.jpg,0,0,2,images/0720_9/04049_1784517951440550_0.jpg,images/0720_9/04049_1784517951440550_0.jpg,0.9921551942825317
stage0,stage0_000829,images/0720_6/02972_1784444973510458_0.jpg,0,1,2,images/0720_6/02972_1784444973510458_0.jpg,images/0720_6/02973_1784444988527461_0.jpg,1.0
stage0,stage0_000829,images/0720_6/02973_1784444988527461_0.jpg,1,1,2,images/0720_6/02972_1784444973510458_0.jpg,images/0720_6/02973_1784444988527461_0.jpg,0.9917891025543213
stage0,stage0_000830,images/0720_7/03268_1784453871309233_0.jpg,1,1,2,images/0720_7/03268_1784453871309233_0.jpg,images/0720_7/03268_1784453871309233_0.jpg,1.0
stage0,stage0_000830,images/0720_7/03269_1784453871682234_0.jpg,1,1,2,images/0720_7/03268_1784453871309233_0.jpg,images/0720_7/03268_1784453871309233_0.jpg,0.9916293025016785
stage0,stage0_000831,images/0720_6/02956_1784444634357666_0.jpg,1,1,2,images/0720_6/02956_1784444634357666_0.jpg,images/0720_6/02956_1784444634357666_0.jpg,1.0
stage0,stage0_000831,images/0720_6/02957_1784444635556668_0.jpg,1,1,2,images/0720_6/02956_1784444634357666_0.jpg,images/0720_6/02956_1784444634357666_0.jpg,0.9913878440856934
stage0,stage0_000832,images/0720_1/00384_1781183914609304_0.jpg,0,0,2,images/0720_1/00384_1781183914609304_0.jpg,images/0720_1/00384_1781183914609304_0.jpg,1.0
stage0,stage0_000832,images/0720_1/00385_1781183914609304_1.jpg,0,0,2,images/0720_1/00384_1781183914609304_0.jpg,images/0720_1/00384_1781183914609304_0.jpg,0.9911593794822693
stage0,stage0_000833,images/0720_10/04520_1784522093832279_0.jpg,0,0,2,images/0720_10/04520_1784522093832279_0.jpg,images/0720_10/04520_1784522093832279_0.jpg,1.0
stage0,stage0_000833,images/0720_10/04521_1784522096781280_0.jpg,0,0,2,images/0720_10/04520_1784522093832279_0.jpg,images/0720_10/04520_1784522093832279_0.jpg,0.9911456108093262
stage0,stage0_000834,images/0720_9/04047_1784517859600566_0.jpg,0,0,2,images/0720_9/04047_1784517859600566_0.jpg,images/0720_9/04047_1784517859600566_0.jpg,1.0
stage0,stage0_000834,images/0720_9/04048_1784517933389567_0.jpg,0,0,2,images/0720_9/04047_1784517859600566_0.jpg,images/0720_9/04047_1784517859600566_0.jpg,0.9911207556724548
stage0,stage0_000835,images/0720_5/02102_1784196626528126_0.jpg,1,1,2,images/0720_5/02102_1784196626528126_0.jpg,images/0720_5/02102_1784196626528126_0.jpg,1.0
stage0,stage0_000835,images/0720_5/02103_1784196641580128_0.jpg,1,1,2,images/0720_5/02102_1784196626528126_0.jpg,images/0720_5/02102_1784196626528126_0.jpg,0.9910455346107483
stage0,stage0_000836,images/0720_10/04619_1784522305240320_0.jpg,1,1,2,images/0720_10/04619_1784522305240320_0.jpg,images/0720_10/04619_1784522305240320_0.jpg,1.0
stage0,stage0_000836,images/0720_10/04620_1784522305404321_0.jpg,1,1,2,images/0720_10/04619_1784522305240320_0.jpg,images/0720_10/04619_1784522305240320_0.jpg,0.9910352826118469
stage0,stage0_000837,images/0720_9/04134_1784519897824813_0.jpg,1,1,2,images/0720_9/04134_1784519897824813_0.jpg,images/0720_9/04134_1784519897824813_0.jpg,1.0
stage0,stage0_000837,images/0720_9/04135_1784519928064821_0.jpg,1,1,2,images/0720_9/04134_1784519897824813_0.jpg,images/0720_9/04134_1784519897824813_0.jpg,0.9910178184509277
stage0,stage0_000838,images/0720_1/00434_1781593136493003_1.jpg,0,0,2,images/0720_1/00434_1781593136493003_1.jpg,images/0720_1/00434_1781593136493003_1.jpg,1.0
stage0,stage0_000838,images/0720_1/00435_1781593234083004_0.jpg,0,0,2,images/0720_1/00434_1781593136493003_1.jpg,images/0720_1/00434_1781593136493003_1.jpg,0.9908669590950012
stage0,stage0_000839,images/0720_1/00445_1781699919278009_0.jpg,0,0,2,images/0720_1/00445_1781699919278009_0.jpg,images/0720_1/00445_1781699919278009_0.jpg,1.0
stage0,stage0_000839,images/0720_1/00446_1781699919278009_1.jpg,0,0,2,images/0720_1/00445_1781699919278009_0.jpg,images/0720_1/00445_1781699919278009_0.jpg,0.9905491471290588
stage0,stage0_000840,images/0720_11/05007_1784523237345483_0.jpg,1,1,2,images/0720_11/05007_1784523237345483_0.jpg,images/0720_11/05007_1784523237345483_0.jpg,1.0
stage0,stage0_000840,images/0720_11/05008_1784523237691484_0.jpg,1,1,2,images/0720_11/05007_1784523237345483_0.jpg,images/0720_11/05007_1784523237345483_0.jpg,0.9904875755310059
stage0,stage0_000841,images/0720_1/00421_1781496060802340_0.jpg,1,1,2,images/0720_1/00421_1781496060802340_0.jpg,images/0720_1/00421_1781496060802340_0.jpg,1.0
stage0,stage0_000841,images/0720_1/00422_1781496060802340_1.jpg,1,1,2,images/0720_1/00421_1781496060802340_0.jpg,images/0720_1/00421_1781496060802340_0.jpg,0.9897987246513367
stage0,stage0_000842,images/0720_5/02138_1784219057359738_0.jpg,0,0,2,images/0720_5/02138_1784219057359738_0.jpg,images/0720_5/02138_1784219057359738_0.jpg,1.0
stage0,stage0_000842,images/0720_5/02139_1784219288876742_0.jpg,0,0,2,images/0720_5/02138_1784219057359738_0.jpg,images/0720_5/02138_1784219057359738_0.jpg,0.9894485473632812
stage0,stage0_000843,images/0720_10/04782_1784522663205383_0.jpg,0,1,2,images/0720_10/04782_1784522663205383_0.jpg,images/0720_10/04783_1784522663657384_0.jpg,1.0
stage0,stage0_000843,images/0720_10/04783_1784522663657384_0.jpg,1,1,2,images/0720_10/04782_1784522663205383_0.jpg,images/0720_10/04783_1784522663657384_0.jpg,0.9892348051071167
stage0,stage0_000844,images/0720_9/04096_1784519016657585_0.jpg,0,0,2,images/0720_9/04096_1784519016657585_0.jpg,images/0720_9/04096_1784519016657585_0.jpg,1.0
stage0,stage0_000844,images/0720_9/04097_1784519076784586_0.jpg,0,0,2,images/0720_9/04096_1784519016657585_0.jpg,images/0720_9/04096_1784519016657585_0.jpg,0.9890173673629761
stage0,stage0_000845,images/0720_1/00494_1782013013949003_0.jpg,1,1,2,images/0720_1/00494_1782013013949003_0.jpg,images/0720_1/00494_1782013013949003_0.jpg,1.0
stage0,stage0_000845,images/0720_1/00495_1782013013949003_1.jpg,1,1,2,images/0720_1/00494_1782013013949003_0.jpg,images/0720_1/00494_1782013013949003_0.jpg,0.9888413548469543
stage0,stage0_000846,images/0720_9/04128_1784519837345798_0.jpg,2,1,2,images/0720_9/04128_1784519837345798_0.jpg,images/0720_9/04128_1784519837345798_0.jpg,1.0
stage0,stage0_000846,images/0720_9/04129_1784519852537802_0.jpg,2,1,2,images/0720_9/04128_1784519837345798_0.jpg,images/0720_9/04128_1784519837345798_0.jpg,0.9887415170669556
stage0,stage0_000847,images/0720_11/05290_1784523761306832_0.jpg,0,0,2,images/0720_11/05290_1784523761306832_0.jpg,images/0720_11/05290_1784523761306832_0.jpg,1.0
stage0,stage0_000847,images/0720_11/05291_1784523762036833_0.jpg,0,0,2,images/0720_11/05290_1784523761306832_0.jpg,images/0720_11/05290_1784523761306832_0.jpg,0.988520622253418
stage0,stage0_000848,images/0720_8/03586_1784503899532673_0.jpg,2,1,2,images/0720_8/03586_1784503899532673_0.jpg,images/0720_8/03586_1784503899532673_0.jpg,1.0
stage0,stage0_000848,images/0720_8/03587_1784503914727677_0.jpg,3,1,2,images/0720_8/03586_1784503899532673_0.jpg,images/0720_8/03586_1784503899532673_0.jpg,0.9884204864501953
stage0,stage0_000849,images/0720_3/01294_1783758153592182_0.jpg,1,1,2,images/0720_3/01294_1783758153592182_0.jpg,images/0720_3/01294_1783758153592182_0.jpg,1.0
stage0,stage0_000849,images/0720_3/01295_1783758334041209_0.jpg,2,1,2,images/0720_3/01294_1783758153592182_0.jpg,images/0720_3/01294_1783758153592182_0.jpg,0.9876238703727722
stage0,stage0_000850,images/0720_7/03091_1784449591879981_0.jpg,1,1,2,images/0720_7/03091_1784449591879981_0.jpg,images/0720_7/03091_1784449591879981_0.jpg,1.0
stage0,stage0_000850,images/0720_7/03092_1784449593096982_0.jpg,1,1,2,images/0720_7/03091_1784449591879981_0.jpg,images/0720_7/03091_1784449591879981_0.jpg,0.9875357747077942
stage0,stage0_000851,images/0720_6/02506_1784350377906788_0.jpg,1,1,2,images/0720_6/02506_1784350377906788_0.jpg,images/0720_6/02506_1784350377906788_0.jpg,1.0
stage0,stage0_000851,images/0720_6/02507_1784350438061789_0.jpg,1,1,2,images/0720_6/02506_1784350377906788_0.jpg,images/0720_6/02506_1784350377906788_0.jpg,0.9873958826065063
stage0,stage0_000852,images/0720_7/03450_1784498234780269_0.jpg,0,0,2,images/0720_7/03450_1784498234780269_0.jpg,images/0720_7/03450_1784498234780269_0.jpg,1.0
stage0,stage0_000852,images/0720_7/03451_1784498342502270_0.jpg,0,0,2,images/0720_7/03450_1784498234780269_0.jpg,images/0720_7/03450_1784498234780269_0.jpg,0.9873016476631165
stage0,stage0_000853,images/0720_3/01274_1783751109877138_0.jpg,1,1,2,images/0720_3/01274_1783751109877138_0.jpg,images/0720_3/01274_1783751109877138_0.jpg,1.0
stage0,stage0_000853,images/0720_3/01275_1783751353241174_0.jpg,2,1,2,images/0720_3/01274_1783751109877138_0.jpg,images/0720_3/01274_1783751109877138_0.jpg,0.9871786236763
stage0,stage0_000854,images/0720_7/03243_1784453660763191_0.jpg,1,1,2,images/0720_7/03243_1784453660763191_0.jpg,images/0720_7/03243_1784453660763191_0.jpg,1.0
stage0,stage0_000854,images/0720_7/03244_1784453675832194_0.jpg,1,1,2,images/0720_7/03243_1784453660763191_0.jpg,images/0720_7/03243_1784453660763191_0.jpg,0.986983060836792
stage0,stage0_000855,images/0720_8/03515_1784501398157298_0.jpg,0,0,2,images/0720_8/03515_1784501398157298_0.jpg,images/0720_8/03515_1784501398157298_0.jpg,1.0
stage0,stage0_000855,images/0720_8/03516_1784501458323299_0.jpg,0,0,2,images/0720_8/03515_1784501398157298_0.jpg,images/0720_8/03515_1784501398157298_0.jpg,0.9868715405464172
stage0,stage0_000856,images/0720_7/03442_1784479666044263_0.jpg,0,0,2,images/0720_7/03442_1784479666044263_0.jpg,images/0720_7/03442_1784479666044263_0.jpg,1.0
stage0,stage0_000856,images/0720_7/03443_1784493159723264_0.jpg,0,0,2,images/0720_7/03442_1784479666044263_0.jpg,images/0720_7/03442_1784479666044263_0.jpg,0.9868168830871582
stage0,stage0_000857,images/0720_9/04075_1784518686116508_0.jpg,1,1,2,images/0720_9/04075_1784518686116508_0.jpg,images/0720_9/04075_1784518686116508_0.jpg,1.0
stage0,stage0_000857,images/0720_9/04076_1784518690672511_0.jpg,1,1,2,images/0720_9/04075_1784518686116508_0.jpg,images/0720_9/04075_1784518686116508_0.jpg,0.9868106245994568
stage0,stage0_000858,images/0720_1/00338_1781002403523454_0.jpg,0,0,2,images/0720_1/00338_1781002403523454_0.jpg,images/0720_1/00338_1781002403523454_0.jpg,1.0
